contentid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,modifiedtime,firstimage,firstimage2,cat1,cat2,cat3,contenttypeid
774675,겸재정선미술관,서울특별시 강서구 양천로47길 36,(가양동),1,4,126.8384725160,37.5722816289,20231204171812,,,A02,A0206,A02060500,14
130832,경기과천교육도서관,경기도 과천시 도서관길 36,(별양동),31,3,126.9965953850,37.4323257114,20240416153556,http://tong.visitkorea.or.kr/cms/resource/98/1858998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1858998_image3_1.jpg,A02,A0206,A02060900,14
130919,경기대학교소성박물관,경기도 수원시 영통구 광교산로 154-42,,31,13,127.0347178433,37.3005500052,20240613152644,http://tong.visitkorea.or.kr/cms/resource/63/3072563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3072563_image3_1.jpg,A02,A0206,A02060100,14
130546,경기도국악당,경기도 용인시 기흥구 민속촌로 89,(보라동),31,23,127.1135118480,37.2593867373,20240604164258,http://tong.visitkorea.or.kr/cms/resource/30/3068530_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3068530_image3_1.jpg,A02,A0206,A02060600,14
631278,경기도미술관,경기도 안산시 단원구 동산로 268,,31,15,126.8099598046,37.3250570533,20240517154142,http://tong.visitkorea.or.kr/cms/resource/36/3020536_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3020536_image3_1.jpg,A02,A0206,A02060500,14
130136,경기도박물관,경기도 용인시 기흥구 상갈로 6,,31,23,127.1086564838,37.2682634008,20240522163131,http://tong.visitkorea.or.kr/cms/resource/99/3111099_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3111099_image3_1.jpg,A02,A0206,A02060100,14
1605877,경기도어린이박물관,경기도 용인시 기흥구 상갈로 6,,31,23,127.1086564838,37.2682634008,20240516145453,http://tong.visitkorea.or.kr/cms/resource/26/3058026_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/3058026_image3_1.jpg,A02,A0206,A02060100,14
3081843,경기도업사이클플라자,경기도 수원시 권선구 서둔로 166 (서둔동),,31,13,126.9811903187,37.2665807612,20240116101729,http://tong.visitkorea.or.kr/cms/resource/36/3081836_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/3081836_image3_1.JPG,A02,A0206,A02060300,14
130358,경기도자박물관,경기도 광주시 곤지암읍 경충대로 727,,31,5,127.3266121626,37.3510216352,20230320193801,http://tong.visitkorea.or.kr/cms/resource/08/919408_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/919408_image3_1.jpg,A02,A0206,A02060100,14
3084989,경기문화재단 아트홀(구 다산홀),경기도 수원시 팔달구 인계로 178 (인계동),,31,13,127.0369269432,37.2659873802,20240701162811,http://tong.visitkorea.or.kr/cms/resource/32/3084532_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/3084532_image3_1.JPG,A02,A0206,A02060600,14
2760017,경기문화창조허브,경기도 성남시 분당구 대왕판교로645번길 12,(삼평동),31,12,127.1048697761,37.4003785815,20230130130858,http://tong.visitkorea.or.kr/cms/resource/73/2932273_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2932273_image3_1.jpg,A02,A0203,A02030400,14
2493039,경기북부어린이박물관,경기도 동두천시 평화로2910번길 148-46,,31,10,127.0643967935,37.9446145449,20230328092501,http://tong.visitkorea.or.kr/cms/resource/34/2493034_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/34/2493034_image2_1.JPG,A02,A0206,A02060100,14
2747132,경기상상캠퍼스,경기도 수원시 권선구 서둔로 166,(서둔동),31,13,126.9850066316,37.2668308007,20230109131143,http://tong.visitkorea.or.kr/cms/resource/61/2747161_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2747161_image2_1.jpg,A02,A0203,A02030400,14
130830,경기성남교육도서관,경기도 성남시 수정구 공원로370번길 26,(신흥동),31,12,127.1500699157,37.4466323641,20230713150228,http://tong.visitkorea.or.kr/cms/resource/64/2555764_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2555764_image2_1.jpg,A02,A0206,A02060900,14
130489,경기아트센터,경기도 수원시 팔달구 효원로307번길 20,,31,13,127.0367742919,37.2619683981,20240603163802,http://tong.visitkorea.or.kr/cms/resource/50/3055250_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/3055250_image3_1.JPG,A02,A0206,A02060600,14
2552251,경기여고 경운박물관(서울),서울특별시 강남구 삼성로 29,,1,1,127.0656764529,37.4867511901,20231204163850,http://tong.visitkorea.or.kr/cms/resource/43/2552243_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2552243_image2_1.jpg,A02,A0206,A02060100,14
130831,경기중앙교육도서관,경기도 수원시 장안구 조원로 18,(조원동),31,13,127.0224634611,37.2983667056,20231208101830,http://tong.visitkorea.or.kr/cms/resource/91/1785991_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1785991_image3_1.jpg,A02,A0206,A02060900,14
2761302,경기창작센터,경기도 안산시 단원구 선감로 101-19,(선감동),31,15,126.6313815255,37.2271569225,20231221102622,http://tong.visitkorea.or.kr/cms/resource/71/2761371_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/71/2761371_image2_1.jpeg,A02,A0203,A02030400,14
129821,경남대학교 박물관,경상남도 창원시 마산합포구 경남대학로 7,,36,16,128.5532630134,35.1801997533,20240823164955,,,A02,A0206,A02060100,14
1622590,경남도립미술관,경상남도 창원시 의창구 용지로 296,(퇴촌동),36,16,128.6908716163,35.2394733773,20240612134148,http://tong.visitkorea.or.kr/cms/resource/81/3050281_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/3050281_image3_1.JPG,A02,A0206,A02060500,14
3070591,경남도민의집,경상남도 창원시 성산구 외동반림로248번길 36 (용호동),,36,16,128.6826140661,35.2371679301,20240115163027,http://tong.visitkorea.or.kr/cms/resource/68/3070568_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/68/3070568_image3_1.JPG,A02,A0206,A02060600,14
3349647,경북 동해안 지질공원센터,경상북도 울진군 근남면 성류굴로 187,,35,18,129.3804504690,36.9601691590,20240816175007,http://tong.visitkorea.or.kr/cms/resource/53/3349653_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3349653_image3_1.jpg,A02,A0206,A02060300,14
3089983,경북대학교 미술관,대구광역시 북구 산격동,,4,5,128.6104913016,35.8916261478,20240126181621,http://tong.visitkorea.or.kr/cms/resource/77/3089977_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/77/3089977_image3_1.JPG,A02,A0206,A02060500,14
1115923,경북대학교박물관,대구광역시 북구 대학로 80,(산격동),4,5,128.6121828463,35.8906568441,20231207162102,http://tong.visitkorea.or.kr/cms/resource/73/1574373_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1574373_image3_1.jpg,A02,A0206,A02060100,14
1621181,경북대학교자연사박물관,대구광역시 군위군 효령면 경북대로 2228,,4,9,128.5769683751,36.1214827951,20240726160214,http://tong.visitkorea.or.kr/cms/resource/12/3338412_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3338412_image3_1.jpg,A02,A0206,A02060100,14
130502,경산문화원,경상북도 경산시 서상길 75,(서상동),35,1,128.7341185711,35.8184700444,20231116154323,http://tong.visitkorea.or.kr/cms/resource/75/1968375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1968375_image3_1.jpg,A02,A0206,A02060700,14
1421739,경산시립박물관,경상북도 경산시 박물관로 46,(사동),35,1,128.7619162140,35.8153264706,20240616203931,,,A02,A0206,A02060100,14
2656739,경상남도 수산자원연구소 민물고기전시관,경상남도 밀양시 산외면 산외남로 28-27,,36,7,128.7974441389,35.4974379933,20240731073004,,,A02,A0206,A02060300,14
1622558,경상남도과학교육원,경상남도 진주시 진성면 진의로 178-35,,36,13,128.2260688643,35.2009665342,20240619141116,,,A02,A0206,A02060300,14
130507,경상남도문화예술회관,경상남도 진주시 강남로 215 경남문화예술회관,,36,13,128.0929142495,35.1865879998,20231209182620,http://tong.visitkorea.or.kr/cms/resource/80/1611580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1611580_image3_1.jpg,A02,A0206,A02060600,14
130671,경상북도 산림과학박물관,경상북도 안동시 도산면 퇴계로 2189,,35,11,128.8236183780,36.7141837874,20230629112421,http://tong.visitkorea.or.kr/cms/resource/43/1832643_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1832643_image3_1.jpg,A02,A0206,A02060100,14
130222,경상북도과학교육원,경상북도 포항시 북구 우미길 93,(용흥동),35,23,129.3523466567,36.0467002981,20240612111518,,,A02,A0206,A02060300,14
795012,경상북도독립운동기념관,경상북도 안동시 임하면 독립기념관길 2,,35,11,128.8581539245,36.5332245431,20230222181343,http://tong.visitkorea.or.kr/cms/resource/46/2647346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2647346_image2_1.jpg,A02,A0206,A02060200,14
129823,경성대학교 문화홍보처 박물관,부산광역시 남구 수영로 309,(대연동),6,4,129.0969499828,35.1422639512,20230126131749,http://tong.visitkorea.or.kr/cms/resource/24/1859024_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1859024_image3_1.jpg,A02,A0206,A02060100,14
1607203,경성대학교 조류관,부산광역시 남구 수영로 309,,6,4,129.0969499828,35.1422639512,20230912162917,,,A02,A0206,A02060100,14
130278,경인미술관,서울특별시 종로구 인사동10길 11-4,(관훈동),1,23,126.9857145803,37.5745839959,20240610100542,,,A02,A0206,A02060500,14
3015385,경전철 홍보관,부산광역시 기장군 철마면 반송로 1180,,6,3,129.1774735264,35.2435207690,20230926110405,http://tong.visitkorea.or.kr/cms/resource/66/3015366_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/3015366_image3_1.JPG,A02,A0206,A02060300,14
3006834,경주문화관 1918,경상북도 경주시 원화로 266 경주역,,35,2,129.2174642948,35.8443511604,20240510182810,http://tong.visitkorea.or.kr/cms/resource/13/3006813_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3006813_image3_1.jpg,A02,A0206,A02060300,14
130030,경주문화원,경상북도 경주시 첨성로 29,,35,2,129.2054767707,35.8333105138,20230829135246,,,A02,A0206,A02060700,14
130022,경주문화원 안강교육장,경상북도 경주시 안강읍 안강중앙로 249,,35,2,129.2275369666,35.9920124437,20231103094137,http://tong.visitkorea.or.kr/cms/resource/69/1890169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1890169_image3_1.jpg,A02,A0206,A02060700,14
3307775,경주세계문화엑스포 기념관,경상북도 경주시 경감로 614 (천군동),,35,2,129.2895443842,35.8340564631,20240823144706,http://tong.visitkorea.or.kr/cms/resource/63/3307763_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3307763_image3_1.jpg,A02,A0206,A02060200,14
2899295,경주세계자동차박물관,경상북도 경주시 보문로 132-22 경주세계자동차박물관,,35,2,129.2685790377,35.8521484686,20240628113538,http://tong.visitkorea.or.kr/cms/resource/89/2899289_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2899289_image3_1.jpg,A02,A0206,A02060100,14
2752134,경주솔거미술관(솔거미술관),경상북도 경주시 경감로 614,(천군동),35,2,129.2882640602,35.8298874643,20240828154254,,,A02,A0206,A02060500,14
1257271,경주예술의전당,경상북도 경주시 알천북로 1,(황성동),35,2,129.2060425702,35.8620267266,20231205151623,,,A02,A0206,A02060600,14
3036287,경주쪽샘유적발굴관,경상북도 경주시 태종로 788 (황오동),,35,2,129.2143369149,35.8399960374,20231110142724,http://tong.visitkorea.or.kr/cms/resource/48/3036248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3036248_image3_1.jpg,A02,A0206,A02060100,14
2707934,경주화백컨벤션센터,경상북도 경주시 보문로 507,(신평동),35,2,129.2879693962,35.8384670465,20230802194314,http://tong.visitkorea.or.kr/cms/resource/32/2707932_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2707932_image3_1.jpg,A02,A0206,A02060400,14
2782735,경찰박물관,서울특별시 종로구 송월길 162,(행촌동),1,23,126.9621945695,37.5721921853,20230613090724,http://tong.visitkorea.or.kr/cms/resource/60/2794860_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2794860_image2_1.jpg,A02,A0206,A02060100,14
2946243,경희대학교 국제캠퍼스 노천극장,경기도 용인시 기흥구 덕영대로 1732 (서천동),,31,23,127.0808817927,37.2480013599,20240827133716,http://tong.visitkorea.or.kr/cms/resource/88/2945688_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2945688_image3_1.jpg,A02,A0206,A02060600,14
130920,경희대학교 자연사박물관,서울특별시 동대문구 경희대로 26,(회기동),1,11,127.0524856524,37.5964409895,20240822172706,http://tong.visitkorea.or.kr/cms/resource/16/1505116_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1505116_image3_1.jpg,A02,A0206,A02060100,14
129833,경희대학교 중앙박물관,서울특별시 동대문구 경희대로 26,(회기동),1,11,127.0524856524,37.5964409895,20230823110904,http://tong.visitkorea.or.kr/cms/resource/67/1505267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1505267_image3_1.jpg,A02,A0206,A02060100,14
3058397,경희대학교 평화의전당,서울특별시 동대문구 경희대로 26 (회기동),,1,11,127.0514107409,37.5967659329,20231205110712,,,A02,A0206,A02060600,14
3045019,계동배렴가옥,서울특별시 종로구 계동길 89 (계동),,1,23,126.9867059647,37.5813498946,20231122155225,http://tong.visitkorea.or.kr/cms/resource/73/3045073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3045073_image3_1.jpg,A02,A0203,A02030400,14
1754902,계룡문화예술의전당,충청남도 계룡시 문화1로 13 계룡 문화예술의 전당,,34,16,127.2341641660,36.2729690399,20240725192648,http://tong.visitkorea.or.kr/cms/resource/63/3338163_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3338163_image3_1.jpg,A02,A0206,A02060600,14
129826,계명대학교 행소박물관,대구광역시 달서구 달구벌대로 1095,,4,2,128.4888835704,35.8557918555,20240607092903,,,A02,A0206,A02060100,14
1756254,계명아트센터,대구광역시 달서구 달구벌대로 1095,,4,2,128.4888835704,35.8557918555,20240827100322,,,A02,A0206,A02060600,14
3101657,계성중학교,대구광역시 중구 달성로 35,,4,8,128.5820750124,35.8682310503,20240816135400,http://tong.visitkorea.or.kr/cms/resource/80/3095280_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3095280_image3_1.jpg,A02,A0206,A02061400,14
130290,계양문화회관,인천광역시 계양구 계양산로35번길 11,(계산동),2,2,126.7181286785,37.5460492061,20240611135629,http://tong.visitkorea.or.kr/cms/resource/09/1577309_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1577309_image3_1.jpg,A02,A0206,A02060600,14
2718558,계양산성박물관,인천광역시 계양구 계양산로 101,(계산동),2,2,126.7270333647,37.5480769058,20240523113842,http://tong.visitkorea.or.kr/cms/resource/68/3303068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3303068_image3_1.jpg,A02,A0206,A02060100,14
130776,고남패총박물관,충청남도 태안군 고남면 안면대로 4270-6,,34,14,126.4100981476,36.4203239820,20231209114133,,,A02,A0206,A02060100,14
2764310,고당기념관,서울특별시 중구 수표로 48-2,(저동2가),1,24,126.9901283238,37.5655129077,20230201153606,,,A02,A0206,A02060200,14
2754480,고래생태체험관,울산광역시 남구 장생포고래로 244,(매암동),7,2,129.3808541361,35.5028149271,20231108142444,http://tong.visitkorea.or.kr/cms/resource/18/2754518_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2754518_image2_1.jpg,A02,A0206,A02060300,14
3085032,고려대학교 서울캠퍼스화정체육관,서울특별시 성북구 개운사2길 48 (안암동5가),,1,17,127.0274353378,37.5900912767,20240122172018,http://tong.visitkorea.or.kr/cms/resource/39/3084439_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/3084439_image3_1.JPG,A02,A0206,A02060600,14
129831,고려대학교박물관,서울특별시 성북구 안암로 145,,1,17,127.0317877244,37.5898997105,20231204120932,http://tong.visitkorea.or.kr/cms/resource/46/1518646_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1518646_image3_1.jpg,A02,A0206,A02060100,14
3015483,고리원자력홍보관,부산광역시 기장군 장안읍 길천리,80,6,3,129.2099296095,35.2227403670,20230926112317,http://tong.visitkorea.or.kr/cms/resource/62/3015462_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/3015462_image3_1.JPG,A02,A0206,A02060300,14
2665293,고모역복합문화공간,대구광역시 수성구 고모로 208,,4,7,128.6786417851,35.8583006239,20230616102837,,,A02,A0206,A02060300,14
2608708,고산 윤선도 문학체험공원,전라남도 완도군 보길면 부황리 산 63,,38,18,126.5545940337,34.1617378070,20230510133939,http://tong.visitkorea.or.kr/cms/resource/50/2520550_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/2520550_image2_1.JPG,A02,A0206,A02060300,14
2612901,고산유물박물관,전라남도 해남군 해남읍 녹우당길 135,,38,23,126.6219372108,34.5510536692,20231210174950,,,A02,A0206,A02060300,14
2747134,고색뉴지엄,경기도 수원시 권선구 산업로 85,(고색동),31,13,126.9740278190,37.2400559277,20240813175320,http://tong.visitkorea.or.kr/cms/resource/91/3332691_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3332691_image3_1.jpg,A02,A0203,A02030400,14
